"region","technology","year","capacity.factor.region"
"South America_Northern","CSP",2005,0.280587891222385
"South America_Southern","CSP",2005,0.241142534298336
"South Asia","CSP",2005,0.27511356633645
"South Korea","CSP",2005,0.339213181696283
"Southeast Asia","CSP",2005,0.280020686774489
"Taiwan","CSP",2005,0.401339283245279
"Argentina","CSP",2005,0.236884856848872
"Colombia","CSP",2005,0.324062612102241
"USA","CSP_storage",2005,0.650000321259122
"Africa_Eastern","CSP_storage",2005,0.640373190860753
"Africa_Northern","CSP_storage",2005,0.616490021716067
"Africa_Southern","CSP_storage",2005,0.618207215999849
"Africa_Western","CSP_storage",2005,0.632902112734685
"Australia_NZ","CSP_storage",2005,0.602922458761528
"Brazil","CSP_storage",2005,0.794946994075189
"Canada","CSP_storage",2005,0.85
"Central America and Caribbean","CSP_storage",2005,0.712223625620479
"Central Asia","CSP_storage",2005,0.740300026345772
"China","CSP_storage",2005,0.658195830671581
"EU-12","CSP_storage",2005,0.655721795217865
"EU-15","CSP_storage",2005,0.702855307884826
"Europe_Eastern","CSP_storage",2005,0.85
"Europe_Non_EU","CSP_storage",2005,0.727513792849467
"European Free Trade Association","CSP_storage",2005,0.00065
"India","CSP_storage",2005,0.731039278527337
"Indonesia","CSP_storage",2005,0.85
"Japan","CSP_storage",2005,0.85
"Mexico","CSP_storage",2005,0.657653229993772
"Middle East","CSP_storage",2005,0.619161510213817
"Pakistan","CSP_storage",2005,0.694335014560826
"Russia","CSP_storage",2005,0.85
"South Africa","CSP_storage",2005,0.575035632837075
"South America_Northern","CSP_storage",2005,0.7295285171782
"South America_Southern","CSP_storage",2005,0.626970589175675
"South Asia","CSP_storage",2005,0.715295272474769
"South Korea","CSP_storage",2005,0.85
"Southeast Asia","CSP_storage",2005,0.728053785613671
"Taiwan","CSP_storage",2005,0.85
"Argentina","CSP_storage",2005,0.615900627807068
"Colombia","CSP_storage",2005,0.842562791465827
"USA","CSP",2010,0.250000123561201
"Africa_Eastern","CSP",2010,0.24629738110029
"Africa_Northern","CSP",2010,0.237111546813872
"Africa_Southern","CSP",2010,0.237772006153788
"Africa_Western","CSP",2010,0.24342388951334
"Australia_NZ","CSP",2010,0.231893253369818
"Brazil","CSP",2010,0.305748843875073
"Canada","CSP",2010,0.348881693968625
"Central America and Caribbean","CSP",2010,0.273932163700184
"Central Asia","CSP",2010,0.284730779363758
"China","CSP",2010,0.253152242565993
"EU-12","CSP",2010,0.252200690468409
"EU-15","CSP",2010,0.270328964571087
"Europe_Eastern","CSP",2010,0.330465572806087
"Europe_Non_EU","CSP",2010,0.279812997249795
"European Free Trade Association","CSP",2010,0.00025
"India","CSP",2010,0.281168953279745
"Indonesia","CSP",2010,0.333299228536159
"Japan","CSP",2010,0.384107542683657
"Mexico","CSP",2010,0.252943549997605
"Middle East","CSP",2010,0.23813904238993
"Pakistan","CSP",2010,0.267051928677241
"Russia","CSP",2010,0.375458669979537
"South Africa","CSP",2010,0.221167551091183
"South America_Northern","CSP",2010,0.280587891222385
"South America_Southern","CSP",2010,0.241142534298336
"South Asia","CSP",2010,0.27511356633645
"South Korea","CSP",2010,0.339213181696283
"Southeast Asia","CSP",2010,0.280020686774489
"Taiwan","CSP",2010,0.401339283245279
"Argentina","CSP",2010,0.236884856848872
"Colombia","CSP",2010,0.324062612102241
"USA","CSP_storage",2010,0.650000321259122
"Africa_Eastern","CSP_storage",2010,0.640373190860753
"Africa_Northern","CSP_storage",2010,0.616490021716067
"Africa_Southern","CSP_storage",2010,0.618207215999849
"Africa_Western","CSP_storage",2010,0.632902112734685
"Australia_NZ","CSP_storage",2010,0.602922458761528
"Brazil","CSP_storage",2010,0.794946994075189
"Canada","CSP_storage",2010,0.85
"Central America and Caribbean","CSP_storage",2010,0.712223625620479
"Central Asia","CSP_storage",2010,0.740300026345772
"China","CSP_storage",2010,0.658195830671581
"EU-12","CSP_storage",2010,0.655721795217865
"EU-15","CSP_storage",2010,0.702855307884826
"Europe_Eastern","CSP_storage",2010,0.85
"Europe_Non_EU","CSP_storage",2010,0.727513792849467
"European Free Trade Association","CSP_storage",2010,0.00065
"India","CSP_storage",2010,0.731039278527337
"Indonesia","CSP_storage",2010,0.85
"Japan","CSP_storage",2010,0.85
"Mexico","CSP_storage",2010,0.657653229993772
"Middle East","CSP_storage",2010,0.619161510213817
"Pakistan","CSP_storage",2010,0.694335014560826
"Russia","CSP_storage",2010,0.85
"South Africa","CSP_storage",2010,0.575035632837075
"South America_Northern","CSP_storage",2010,0.7295285171782
"South America_Southern","CSP_storage",2010,0.626970589175675
"South Asia","CSP_storage",2010,0.715295272474769
"South Korea","CSP_storage",2010,0.85
"Southeast Asia","CSP_storage",2010,0.728053785613671
"Taiwan","CSP_storage",2010,0.85
"Argentina","CSP_storage",2010,0.615900627807068
"Colombia","CSP_storage",2010,0.842562791465827
"USA","CSP",2015,0.250000123561201
"Africa_Eastern","CSP",2015,0.24629738110029
"Africa_Northern","CSP",2015,0.237111546813872
"Africa_Southern","CSP",2015,0.237772006153788
"Africa_Western","CSP",2015,0.24342388951334
"Australia_NZ","CSP",2015,0.231893253369818
"Brazil","CSP",2015,0.305748843875073
"Canada","CSP",2015,0.348881693968625
"Central America and Caribbean","CSP",2015,0.273932163700184
"Central Asia","CSP",2015,0.284730779363758
"China","CSP",2015,0.253152242565993
"EU-12","CSP",2015,0.252200690468409
"EU-15","CSP",2015,0.270328964571087
"Europe_Eastern","CSP",2015,0.330465572806087
"Europe_Non_EU","CSP",2015,0.279812997249795
"European Free Trade Association","CSP",2015,0.00025
"India","CSP",2015,0.281168953279745
"Indonesia","CSP",2015,0.333299228536159
"Japan","CSP",2015,0.384107542683657
"Mexico","CSP",2015,0.252943549997605
"Middle East","CSP",2015,0.23813904238993
"Pakistan","CSP",2015,0.267051928677241
"Russia","CSP",2015,0.375458669979537
"South Africa","CSP",2015,0.221167551091183
"South America_Northern","CSP",2015,0.280587891222385
"South America_Southern","CSP",2015,0.241142534298336
"South Asia","CSP",2015,0.27511356633645
"South Korea","CSP",2015,0.339213181696283
"Southeast Asia","CSP",2015,0.280020686774489
"Taiwan","CSP",2015,0.401339283245279
"Argentina","CSP",2015,0.236884856848872
"Colombia","CSP",2015,0.324062612102241
"USA","CSP_storage",2015,0.650000321259122
"Africa_Eastern","CSP_storage",2015,0.640373190860753
"Africa_Northern","CSP_storage",2015,0.616490021716067
"Africa_Southern","CSP_storage",2015,0.618207215999849
"Africa_Western","CSP_storage",2015,0.632902112734685
"Australia_NZ","CSP_storage",2015,0.602922458761528
"Brazil","CSP_storage",2015,0.794946994075189
"Canada","CSP_storage",2015,0.85
"Central America and Caribbean","CSP_storage",2015,0.712223625620479
"Central Asia","CSP_storage",2015,0.740300026345772
"China","CSP_storage",2015,0.658195830671581
"EU-12","CSP_storage",2015,0.655721795217865
"EU-15","CSP_storage",2015,0.702855307884826
"Europe_Eastern","CSP_storage",2015,0.85
"Europe_Non_EU","CSP_storage",2015,0.727513792849467
"European Free Trade Association","CSP_storage",2015,0.00065
"India","CSP_storage",2015,0.731039278527337
"Indonesia","CSP_storage",2015,0.85
"Japan","CSP_storage",2015,0.85
"Mexico","CSP_storage",2015,0.657653229993772
"Middle East","CSP_storage",2015,0.619161510213817
"Pakistan","CSP_storage",2015,0.694335014560826
"Russia","CSP_storage",2015,0.85
"South Africa","CSP_storage",2015,0.575035632837075
"South America_Northern","CSP_storage",2015,0.7295285171782
"South America_Southern","CSP_storage",2015,0.626970589175675
"South Asia","CSP_storage",2015,0.715295272474769
"South Korea","CSP_storage",2015,0.85
"Southeast Asia","CSP_storage",2015,0.728053785613671
"Taiwan","CSP_storage",2015,0.85
"Argentina","CSP_storage",2015,0.615900627807068
"Colombia","CSP_storage",2015,0.842562791465827
"USA","CSP",2020,0.250000123561201
"Africa_Eastern","CSP",2020,0.24629738110029
"Africa_Northern","CSP",2020,0.237111546813872
"Africa_Southern","CSP",2020,0.237772006153788
"Africa_Western","CSP",2020,0.24342388951334
"Australia_NZ","CSP",2020,0.231893253369818
"Brazil","CSP",2020,0.305748843875073
"Canada","CSP",2020,0.348881693968625
"Central America and Caribbean","CSP",2020,0.273932163700184
"Central Asia","CSP",2020,0.284730779363758
"China","CSP",2020,0.253152242565993
"EU-12","CSP",2020,0.252200690468409
"EU-15","CSP",2020,0.270328964571087
"Europe_Eastern","CSP",2020,0.330465572806087
"Europe_Non_EU","CSP",2020,0.279812997249795
"European Free Trade Association","CSP",2020,0.00025
"India","CSP",2020,0.281168953279745
"Indonesia","CSP",2020,0.333299228536159
"Japan","CSP",2020,0.384107542683657
"Mexico","CSP",2020,0.252943549997605
"Middle East","CSP",2020,0.23813904238993
"Pakistan","CSP",2020,0.267051928677241
"Russia","CSP",2020,0.375458669979537
"South Africa","CSP",2020,0.221167551091183
"South America_Northern","CSP",2020,0.280587891222385
"South America_Southern","CSP",2020,0.241142534298336
"South Asia","CSP",2020,0.27511356633645
"South Korea","CSP",2020,0.339213181696283
"Southeast Asia","CSP",2020,0.280020686774489
"Taiwan","CSP",2020,0.401339283245279
"Argentina","CSP",2020,0.236884856848872
"Colombia","CSP",2020,0.324062612102241
"USA","CSP_storage",2020,0.650000321259122
"Africa_Eastern","CSP_storage",2020,0.640373190860753
"Africa_Northern","CSP_storage",2020,0.616490021716067
"Africa_Southern","CSP_storage",2020,0.618207215999849
"Africa_Western","CSP_storage",2020,0.632902112734685
"Australia_NZ","CSP_storage",2020,0.602922458761528
"Brazil","CSP_storage",2020,0.794946994075189
"Canada","CSP_storage",2020,0.85
"Central America and Caribbean","CSP_storage",2020,0.712223625620479
"Central Asia","CSP_storage",2020,0.740300026345772
"China","CSP_storage",2020,0.658195830671581
"EU-12","CSP_storage",2020,0.655721795217865
"EU-15","CSP_storage",2020,0.702855307884826
"Europe_Eastern","CSP_storage",2020,0.85
"Europe_Non_EU","CSP_storage",2020,0.727513792849467
"European Free Trade Association","CSP_storage",2020,0.00065
"India","CSP_storage",2020,0.731039278527337
"Indonesia","CSP_storage",2020,0.85
"Japan","CSP_storage",2020,0.85
"Mexico","CSP_storage",2020,0.657653229993772
"Middle East","CSP_storage",2020,0.619161510213817
"Pakistan","CSP_storage",2020,0.694335014560826
"Russia","CSP_storage",2020,0.85
"South Africa","CSP_storage",2020,0.575035632837075
"South America_Northern","CSP_storage",2020,0.7295285171782
"South America_Southern","CSP_storage",2020,0.626970589175675
"South Asia","CSP_storage",2020,0.715295272474769
"South Korea","CSP_storage",2020,0.85
"Southeast Asia","CSP_storage",2020,0.728053785613671
"Taiwan","CSP_storage",2020,0.85
"Argentina","CSP_storage",2020,0.615900627807068
"Colombia","CSP_storage",2020,0.842562791465827
"USA","CSP",2025,0.250000123561201
"Africa_Eastern","CSP",2025,0.24629738110029
"Africa_Northern","CSP",2025,0.237111546813872
"Africa_Southern","CSP",2025,0.237772006153788
"Africa_Western","CSP",2025,0.24342388951334
"Australia_NZ","CSP",2025,0.231893253369818
"Brazil","CSP",2025,0.305748843875073
"Canada","CSP",2025,0.348881693968625
"Central America and Caribbean","CSP",2025,0.273932163700184
"Central Asia","CSP",2025,0.284730779363758
"China","CSP",2025,0.253152242565993
"EU-12","CSP",2025,0.252200690468409
"EU-15","CSP",2025,0.270328964571087
"Europe_Eastern","CSP",2025,0.330465572806087
"Europe_Non_EU","CSP",2025,0.279812997249795
"European Free Trade Association","CSP",2025,0.00025
"India","CSP",2025,0.281168953279745
"Indonesia","CSP",2025,0.333299228536159
"Japan","CSP",2025,0.384107542683657
"Mexico","CSP",2025,0.252943549997605
"Middle East","CSP",2025,0.23813904238993
"Pakistan","CSP",2025,0.267051928677241
"Russia","CSP",2025,0.375458669979537
"South Africa","CSP",2025,0.221167551091183
"South America_Northern","CSP",2025,0.280587891222385
"South America_Southern","CSP",2025,0.241142534298336
"South Asia","CSP",2025,0.27511356633645
"South Korea","CSP",2025,0.339213181696283
"Southeast Asia","CSP",2025,0.280020686774489
"Taiwan","CSP",2025,0.401339283245279
"Argentina","CSP",2025,0.236884856848872
"Colombia","CSP",2025,0.324062612102241
"USA","CSP_storage",2025,0.650000321259122
"Africa_Eastern","CSP_storage",2025,0.640373190860753
"Africa_Northern","CSP_storage",2025,0.616490021716067
"Africa_Southern","CSP_storage",2025,0.618207215999849
"Africa_Western","CSP_storage",2025,0.632902112734685
"Australia_NZ","CSP_storage",2025,0.602922458761528
"Brazil","CSP_storage",2025,0.794946994075189
"Canada","CSP_storage",2025,0.85
"Central America and Caribbean","CSP_storage",2025,0.712223625620479
"Central Asia","CSP_storage",2025,0.740300026345772
"China","CSP_storage",2025,0.658195830671581
"EU-12","CSP_storage",2025,0.655721795217865
"EU-15","CSP_storage",2025,0.702855307884826
"Europe_Eastern","CSP_storage",2025,0.85
"Europe_Non_EU","CSP_storage",2025,0.727513792849467
"European Free Trade Association","CSP_storage",2025,0.00065
"India","CSP_storage",2025,0.731039278527337
"Indonesia","CSP_storage",2025,0.85
"Japan","CSP_storage",2025,0.85
"Mexico","CSP_storage",2025,0.657653229993772
"Middle East","CSP_storage",2025,0.619161510213817
"Pakistan","CSP_storage",2025,0.694335014560826
"Russia","CSP_storage",2025,0.85
"South Africa","CSP_storage",2025,0.575035632837075
"South America_Northern","CSP_storage",2025,0.7295285171782
"South America_Southern","CSP_storage",2025,0.626970589175675
"South Asia","CSP_storage",2025,0.715295272474769
"South Korea","CSP_storage",2025,0.85
"Southeast Asia","CSP_storage",2025,0.728053785613671
"Taiwan","CSP_storage",2025,0.85
"Argentina","CSP_storage",2025,0.615900627807068
"Colombia","CSP_storage",2025,0.842562791465827
"USA","CSP",2030,0.250000123561201
"Africa_Eastern","CSP",2030,0.24629738110029
"Africa_Northern","CSP",2030,0.237111546813872
"Africa_Southern","CSP",2030,0.237772006153788
"Africa_Western","CSP",2030,0.24342388951334
"Australia_NZ","CSP",2030,0.231893253369818
"Brazil","CSP",2030,0.305748843875073
"Canada","CSP",2030,0.348881693968625
"Central America and Caribbean","CSP",2030,0.273932163700184
"Central Asia","CSP",2030,0.284730779363758
"China","CSP",2030,0.253152242565993
"EU-12","CSP",2030,0.252200690468409
"EU-15","CSP",2030,0.270328964571087
"Europe_Eastern","CSP",2030,0.330465572806087
"Europe_Non_EU","CSP",2030,0.279812997249795
"European Free Trade Association","CSP",2030,0.00025
"India","CSP",2030,0.281168953279745
"Indonesia","CSP",2030,0.333299228536159
"Japan","CSP",2030,0.384107542683657
"Mexico","CSP",2030,0.252943549997605
"Middle East","CSP",2030,0.23813904238993
"Pakistan","CSP",2030,0.267051928677241
"Russia","CSP",2030,0.375458669979537
"South Africa","CSP",2030,0.221167551091183
"South America_Northern","CSP",2030,0.280587891222385
"South America_Southern","CSP",2030,0.241142534298336
"South Asia","CSP",2030,0.27511356633645
"South Korea","CSP",2030,0.339213181696283
"Southeast Asia","CSP",2030,0.280020686774489
"Taiwan","CSP",2030,0.401339283245279
"Argentina","CSP",2030,0.236884856848872
"Colombia","CSP",2030,0.324062612102241
"USA","CSP_storage",2030,0.650000321259122
"Africa_Eastern","CSP_storage",2030,0.640373190860753
"Africa_Northern","CSP_storage",2030,0.616490021716067
"Africa_Southern","CSP_storage",2030,0.618207215999849
"Africa_Western","CSP_storage",2030,0.632902112734685
"Australia_NZ","CSP_storage",2030,0.602922458761528
"Brazil","CSP_storage",2030,0.794946994075189
"Canada","CSP_storage",2030,0.85
"Central America and Caribbean","CSP_storage",2030,0.712223625620479
"Central Asia","CSP_storage",2030,0.740300026345772
"China","CSP_storage",2030,0.658195830671581
"EU-12","CSP_storage",2030,0.655721795217865
"EU-15","CSP_storage",2030,0.702855307884826
"Europe_Eastern","CSP_storage",2030,0.85
"Europe_Non_EU","CSP_storage",2030,0.727513792849467
"European Free Trade Association","CSP_storage",2030,0.00065
"India","CSP_storage",2030,0.731039278527337
"Indonesia","CSP_storage",2030,0.85
"Japan","CSP_storage",2030,0.85
"Mexico","CSP_storage",2030,0.657653229993772
"Middle East","CSP_storage",2030,0.619161510213817
"Pakistan","CSP_storage",2030,0.694335014560826
"Russia","CSP_storage",2030,0.85
"South Africa","CSP_storage",2030,0.575035632837075
"South America_Northern","CSP_storage",2030,0.7295285171782
"South America_Southern","CSP_storage",2030,0.626970589175675
"South Asia","CSP_storage",2030,0.715295272474769
"South Korea","CSP_storage",2030,0.85
"Southeast Asia","CSP_storage",2030,0.728053785613671
"Taiwan","CSP_storage",2030,0.85
"Argentina","CSP_storage",2030,0.615900627807068
"Colombia","CSP_storage",2030,0.842562791465827
"USA","CSP",2035,0.250000123561201
"Africa_Eastern","CSP",2035,0.24629738110029
"Africa_Northern","CSP",2035,0.237111546813872
"Africa_Southern","CSP",2035,0.237772006153788
